Plugin,Menu,Section,Type,English,Japanese
"ICE","","","","Increase the Integrity by 1
50% chance to grant Eureka Moment","耐久を 1 回復します
50% の確率でユリイカモーメントが付与されます"
"ICE","","","","Increases the gather chance by 50%
Please note: You can have multiple enabled, but only the one that will get you the closest to 100% the cheapest will be applied","採集率を 50% 上げます
注意: 複数有効にできますが、最も安く 100% に近づけられるものだけが使われます"
"ICE","","","","Increases the gather chance by 15%
Please note: You can have multiple enabled, but only the one that will get you the closest to 100% the cheapest will be applied","採集率を 15% 上げます
注意: 複数有効にできますが、最も安く 100% に近づけられるものだけが使われます"
"ICE","","","","Increases the gather chance by 5%
Please note: You can have multiple enabled, but only the one that will get you the closest to 100% the cheapest will be applied","採集率を 5% 上げます
注意: 複数有効にできますが、最も安く 100% に近づけられるものだけが使われます"
"ICE","","","","Increases the gather chance by 15%
This can be applied with normal field mastery, but will only apply per hit","採集率を 15% 上げます
通常のフィールドマスタリーと併用できますが、1 回の採集ごとにしか適用されません"
"ICE","","","","Automatically removes the Star Contributor visual effect (the glow you get for being a top contributor).
The buff restores itself when you re-enter the zone.","スターコントリビューターの視覚効果(上位貢献者になると付く光)を自動で消します。
エリアに入り直すとバフは元に戻ります。"
"ICE","","","","This will check to see if you're on a gathering/crafting class upon first entering the moon.
If you are, it will automatically start as if you had pressed the start button yourself
Really useful if you have a tool to auto-log you in/if you just want to enter the moon and go
This will ONLY run upon first entry.","月に入った直後、ギャザラー/クラフターのクラスかどうかを確認します。
そうであれば、スタートボタンを押したのと同じように自動で開始します
自動ログインツールを使っている場合や、月に入ってすぐ動かしたい場合に便利です
最初に入ったときにのみ動作します。"
"ICE","","","","This does abosolutely nothing
But I know there's going to be people who enable this and don't read, so it's a tehe.
Thanks for using my plugin though, it means a lot <3","これは何もしません
説明を読まずに有効にする人がいるだろうと思って入れた、ちょっとした遊びです。
プラグインを使ってくれてありがとう <3"
"ICE","","","","Order you would like to do the actions. It will work from the top down.
So if you Have Red Arert -> Drone Search, if a red alert isn't available, it will proceed to use a drone box if it can","行動の優先順です。上から順に処理します。
例えば 緊急ミッション → ドローン探索 の順なら、緊急ミッションが無いときにドローン探索を行います"
"ICE","","","","When do you wanna buy drones from the vendor?
Set in incriments of 200, max of 5,000","ドローンをいくつ以下になったら店で買いますか?
200 刻みで設定します(最大 5,000)"
"ICE","","","","What's the maximum amount of drones you wanna keep?
0 = will just keep buying
Anything above 0 will just be a hard cap and will stop buying if it reaches this","保持するドローンの上限はいくつですか?
0 = 買い続けます
0 より大きい値は上限になり、その数に達したら購入を止めます"
"ICE","","","","Do you want to run the automated drone finding? If yes, enable this
PLEASE NOTE. DO. NOT. LEAVE. THIS. ALONE. This is still being worked on heavily","ドローンの自動探索を行いますか? 行うなら有効にしてください
注意: 放置しないでください。この機能はまだ開発中です"
"ICE","","","","A way for you to save your own positions if you choose to not use a randomized spot that's included in the plugin
You don't have to use this, it will just use a random spot if:
1: A position is saved:
2: A random spot even is saved","プラグイン内蔵のランダム地点を使いたくない場合に、自分の位置を保存するための機能です
使わなくても構いません。次の場合はランダム地点が使われます:
1: 位置が保存されていない
2: ランダム地点が保存されている"
"ICE","","","","Appraise Ancient Records after the search","探索後、古代の記録を自動鑑定する"
"ICE","","","","When enabled, once every energy pack has been used the plugin goes to the drone NPC (Kaede) and appraises all the Ancient Records.
When disabled, it skips the appraisal and only returns to the hub with Stellar Return.","有効にすると、エネルギーパックを使い切ったあとにドローンNPC(カエデ)へ向かい、古代の記録をすべて鑑定します。
無効にすると鑑定は行わず、コスモデジョンで拠点へ戻るだけになります。"
"ICE","","","","Appraise now","すぐに自動鑑定する"
"ICE","","","","Stop appraisal","鑑定を停止"
"ICE","","","","Appraise now: walks to the drone NPC (Kaede), talks to it and appraises the Ancient Records one after another.
Stop appraisal: aborts the appraisal (and anything else ICE is doing) and closes the appraisal windows.","すぐに自動鑑定する: ドローンNPC(カエデ)へ向かって話しかけ、古代の記録を連続で鑑定します。
鑑定を停止: 鑑定(および ICE の動作)を中止し、鑑定ウィンドウを閉じます。"
"ICE","","","","Appraising...","鑑定中..."
"ICE","","","","Available only on planets that have a drone NPC (Oizys / Auxesia).","ドローンNPCのいる惑星(オイジュス / アウクセシア)でのみ使えます。"
"ICE","","","","There is no drone NPC on this planet, so nothing can be appraised here.","この惑星にはドローンNPCがいないため、鑑定できません。"
"ICE","","","","ICE is busy. Stop the current run before starting the appraisal.","ICE が動作中です。鑑定を始める前に現在の動作を停止してください。"
"ICE","","","","Heading to the drone NPC to appraise the Ancient Records.","ドローンNPCへ向かい、古代の記録を鑑定します。"
"ICE","","","","Appraisal finished.","鑑定が完了しました。"
"ICE","","","","Appraisal stopped.","鑑定を停止しました。"
"ICE","","","","Stopped.","停止しました。"
"ICE","","","","The appraisal kept failing, so it was stopped.","鑑定が繰り返し失敗したため停止しました。"
"ICE","","","","Artisan did not start crafting, so ICE stopped it and will retry the craft.","Artisan が製作を開始しなかったため、Artisan を停止して製作をやり直します。"
"ICE","","","","Artisan kept failing to start crafting, so the mission was abandoned.","Artisan が製作を開始できない状態が続いたため、ミッションを放棄しました。"
