Plugin,Menu,Section,Type,English,Japanese
"ICE","","","","拠点アクティビティを自動化",""
"ICE","","","","拠点備品の製作",""
"ICE","","","","拠点帰還を使用###Use Hub Return",""
"ICE","","","","採掘士マスター(1621)専用採取ループ",""
"ICE","","","","採掘士マスター(クエストID 1621)専用の固定採取ループ。ON時、以下を繰り返します:
①ミッションウィンドウを開く → ②1621を受注 → ③採取ポイントへアクセス →
④キングスイールドIIを1回使用 → ⑤トータスパインの琥珀(52057)をそのまま採取(他スキル不使用) →
⑥1ノードで報告(移動なし) → ⑦最初に戻る
併せて Mission Setup の Notes 列にマスター即報告トグル(評価値500/1000)を表示します。
OFF: 固定ループ無効・Notes即報告トグル非表示(通常の採取ロジックで動作)。",""
"ICE","","","","採集",""
"ICE","","","","採集に待機を追加###Add delay to gather",""
"ICE","","","","採集プロファイル",""
"ICE","","","","採集・製作速度を上げる###Increase Gathering & Crafting Speed",""
"ICE","","","","改・高品質保存食の備蓄計画",""
"ICE","","","","改良合金部材の追加製作",""
"ICE","","","","救急用の包帯製作",""
"ICE","","","","新型なめし材の採集",""
"ICE","","","","新素材資源の大量調達",""
"ICE","","","","新開発ファイバー材の追加調達",""
"ICE","","","","星石餌活用の実地検証",""
"ICE","","","","時間制限 [0]",""
"ICE","","","","最も近い採集ポイントを優先###Prioritize closest gathering node",""
"ICE","","","","最大になるまでのみ###Until maxed only",""
"ICE","","","","最高級紙の製作",""
"ICE","","","","月面植物の加工検証",""
"ICE","","","","月面水産物の加工検証",""
"ICE","","","","月面菌類の連続採集",""
"ICE","","","","有効なものすべて [0]",""
"ICE","","","","有効化したマスターシップミッションがある間は、ドローン探索に譲らずマスターを優先して受注します。
既定OFF=従来どおりドローン優先(掘削+鑑定を中断しない)。
ONにするとマスターgrabがドローン鑑定を中断しうる点に注意。",""
"ICE","","","","未対応ミッションを非表示###Hide Unsupported Missions",""
"ICE","","","","栄養補給飲料の製作",""
"ICE","","","","栄養調整剤の製作",""
"ICE","","","","植生実験地帯の採集作業",""
"ICE","","","","機能性非常食の調達",""
"ICE","","","","段階",""
"ICE","","","","水中ガラス資源の分布調査",""
"ICE","","","","水場の多様性検証",""
"ICE","","","","水産資源による精密レンズ開発支援",""
"ICE","","","","水産食材の緊急調達",""
"ICE","","","","河底の精密地質調査",""
"ICE","","","","沿岸部拠点資材の防錆加工",""
"ICE","","","","浮遊植物試料の大量調達",""
"ICE","","","","海洋水産物の分布調査",""
"ICE","","","","海洋水産物の可食性調査",""
"ICE","","","","海洋重要試料の回収依頼",""
"ICE","","","","漁師のみ",""
"ICE","","","","熱収束ガラス材の研究協力",""
"ICE","","","","熱収束石材の研究協力",""
"ICE","","","","燃料材の加工と試料保存",""
"ICE","","","","特殊装甲板素材の採集",""
"ICE","","","","現在のジョブだけで絞り込む###Filter by current job only",""
"ICE","","","","現在のツールEXP",""
"ICE","","","","現在のミッション終了後に停止###Stop after current mission",""
"ICE","","","","現在の惑星には保存済みの釣り場データがありません。（追加が必要かもしれません）",""
"ICE","","","","現在クラスのスコアを表示###Show Current Class Score",""
"ICE","","","","現在所持：G8ダークマター 0個",""
"ICE","","","","環境対策資源の特級加工",""
"ICE","","","","生薬の研究成果検証",""
"ICE","","","","疑似植物分布についての調査協力",""
"ICE","","","","石灰華段丘の精密地質調査",""
"ICE","","","","研究用の植物ラグの製作",""
"ICE","","","","秒を表示###Show Seconds",""
"ICE","","","","秘製ガレット・デ・ロワ",""
"ICE","","","","移動にレッドアラートNPCを使用###Use Red Alert NPC for travel",""
"ICE","","","","移動・経路探索",""
"ICE","","","","稀少傘葉の選定採集",""
"ICE","","","","窪地地帯の採集作業",""
"ICE","","","","範囲を表示###Visualize radius",""
"ICE","","","","精密エアフィルター用素材の採集",""
"ICE","","","","精密ナイフの調達依頼",""
"ICE","","","","精密加工用水産物の採集",""
"ICE","","","","精密機器用潤滑油の研究",""
"ICE","","","","精密水質フィルター用素材の採集",""
"ICE","","","","精密水質調査","精密水質調査"
"ICE","","","","精密部材の加工依頼",""
"ICE","","","","経路探索","経路探索"
"ICE","","","","経路移動でステラーリターンを避ける###Avoid Stellar Return for pathing",""
"ICE","","","","続・オイジュス環境用のコンテナ製作",""
"ICE","","","","続・ガラス加工道具の製作",""
"ICE","","","","続・パエンナ探索用備品の増産",""
"ICE","","","","続・再生燃料の開発支援",""
"ICE","","","","続・再生資源の高効率活用",""
"ICE","","","","続・士気向上用品の提供",""
"ICE","","","","続・改良酵母の試作",""
"ICE","","","","続・特殊資源の高水準加工試験",""
"ICE","","","","続・稀少水産物養殖の支援",""
"ICE","","","","続・賢人パン改善計画",""
"ICE","","","","続・高品質保存食の備蓄計画",""
"ICE","","","","緊急用食品の開発",""
"ICE","","","","繊維材の獲得技術調査",""
"ICE","","","","繊維板素材の採集",""
"ICE","","","","耐候保存食の開発",""
"ICE","","","","耐水性潤滑油の製作",""
"ICE","","","","耐水性煉瓦の製作",""
"ICE","","","","耐熱性素材の追加製作",""
"ICE","","","","職人道具の調達",""
"ICE","","","","自動","自動"
"ICE","","","","自動使用",""
"ICE","","","","薬品",""
"ICE","","","","製作",""
"ICE","","","","製作メニューに待機を追加###Add delay to crafting menu",""
"ICE","","","","製作時の帰還地点",""
"ICE","","","","記録設定",""
"ICE","","","","設備工事の必需品補充",""
"ICE","","","","設定","設定"
"ICE","","","","貨物梱包素材の製作",""
"ICE","","","","資源研究用種子の大量抽出",""
"ICE","","","","連続 [0]",""
"ICE","","","","遠征ログ",""
"ICE","","","","選択したミッションのみ###Only selected missions",""
"ICE","","","","選択中",""
"ICE","","","","遺構補強用建材の製作支援",""
"ICE","","","","都市内転送を使用###Use Aethernet",""
"ICE","","","","都市内転送／NPC移動に待機を追加###Add delay to aethernet / npc travel",""
"ICE","","","","重力異常対処用粉末の調達要請",""
"ICE","","","","重力異常対処用繊維の調達要請",""
"ICE","","","","重要施設用装甲板の製作",""
"ICE","","","","金評価達成時にミッションを除外###Remove Mission Upon Gold Completion",""
"ICE","","","","鉱物分布についての調査協力",""
"ICE","","","","開発者おすすめ",""
"ICE","","","","降りる範囲を表示###Visualize Dismount Radius",""
"ICE","","","","隕鉄材の獲得技術調査",""
"ICE","","","","隕鉄素材の加工検証",""
"ICE","","","","青銅硝塊の選定採集",""
"ICE","","","","食事",""
"ICE","","","","食堂用食器類の製作",""
"ICE","","","","養殖水産物の生育調査",""
"ICE","","","","養殖環境下での水中精霊モドキ調査",""
"ICE","","","","高エネルギー発生装置用素材の調達",""
"ICE","","","","高伝導ファイバー素材の調達要請",""
"ICE","","","","高伝導調理道具の調達依頼",""
"ICE","","","","高品質接着剤の製作",""
"ICE","","","","高安全性テントの製作",""
"ICE","","","","高度通信機器用磁性流体の調達",""
"ICE","","","","高栄養価ゼリー飲料素材の製作",""
"ICE","","","","高栄養価食品の検証",""
"ICE","","","","高栄養価食材の製作",""
"ICE","","","","高機能ドローンの素材製作",""
"ICE","","","","高機能緩衝材の調達",""
"ICE","","","","高火力木炭の製作",""
"ICE","","","","高純度水資源の確保",""
"ICE","","","","高級複合繊維の製作",""
"ICE","","","","高耐久綿糸の製作",""
"ICE","","","","高耐久繊維板の製作",""
"ICE","","","","高耐久革紐の製作",""
"ICE","","","","魔泉環境のサンプル採集",""
"ICE","","",""," お香調合用の水草の調達",""
"ICE","","",""," アウクセシア環境下での連続採集検証",""
"ICE","","",""," イリデセント・ステップス周辺の地質調査",""
"ICE","","",""," エアフィルター用素材の採集",""
"ICE","","",""," エネルギー発生装置用の素材調達",""
"ICE","","",""," エーテル波形試料の分布調査",""
"ICE","","",""," エーテル波形試料の大量調達",""
"ICE","","",""," オイジュスアゲートの連続採集",""
"ICE","","",""," オイジュス環境下での連続採集検証",""
"ICE","","",""," オイジュス環境用のコンテナ製作",""
"ICE","","",""," オイジュス環境用の金属加工",""
"ICE","","",""," オイル抽出用水産物の調達",""
"ICE","","",""," オパルセントの四辻の分布調査",""
"ICE","","",""," オパルセントの四辻の試料調査",""
"ICE","","",""," ガスタンクの製作",""
"ICE","","",""," ガラス加工用高温炉の組立",""
"ICE","","",""," ガラス化淡水魚の獲得支援",""
"ICE","","",""," ガラス化淡水魚の継続調査",""
"ICE","","",""," ガラス資源からの抽出精錬",""
"ICE","","",""," キノコの食用加工",""
"ICE","","",""," グラスファイバーの製作",""
"ICE","","",""," グラスブロワーズ基地西の分布調査",""
"ICE","","",""," グラスブロワーズ岩窟の地質調査",""
"ICE","","",""," ケイ素水環境での継続観察",""
"ICE","","",""," ケープ・ゲーラス周辺の地質調査",""
"ICE","","",""," コスモドリルの替え刃の製作",""
"ICE","","",""," コスモヌードルの緊急補給",""
"ICE","","",""," コスモライナー用の基本素材調達",""
"ICE","","",""," コスモライナー用の基本資材調達",""
"ICE","","",""," コスモライナー用伝導材の調達",""
"ICE","","",""," コスモライナー用基本素材の調達",""
"ICE","","",""," シープ型敷物の製作",""
"ICE","","",""," ステーション部材の製作支援",""
"ICE","","",""," スープダシ原料の調達",""
"ICE","","",""," ソーダライム・フロート上流の分布調査",""
"ICE","","",""," ソーダライム・フロート中流の分布調査",""
"ICE","","",""," ソーダライム・フロート周辺の地質調査",""
"ICE","","",""," データ記入用紙の製作",""
"ICE","","",""," ドリル用潤滑油の製作",""
"ICE","","",""," ドローン修理用ツールポーチの製作",""
"ICE","","",""," ドローン用レンズの加工実証",""
"ICE","","",""," ドローン用交換回路の製作",""
"ICE","","",""," ドローン精密部材の加工実証",""
"ICE","","",""," ニューグロウスビーチ原木の連続採集",""
"ICE","","",""," ニューグロウス・シティの植生調査",""
"ICE","","",""," パイレウス・パーゴラの植生調査",""
"ICE","","",""," パエンナグラスの製作",""
"ICE","","",""," パエンナ天然石の採集",""
"ICE","","",""," パワードスーツ汎用部材の製作",""
"ICE","","",""," パン工房設立検証",""
"ICE","","",""," ブルーファセットグラスの連続採集",""
"ICE","","",""," ヘリクスグラスの連続採集",""
"ICE","","",""," ペグマタイトの連続採集",""
"ICE","","",""," ホッププリント・ウェストの生態調査",""
"ICE","","",""," ホローハーバーの水質調査協力",""
"ICE","","",""," ホローハーバーの生態調査",""
"ICE","","",""," ミルフィオリの丘の植生調査",""
"ICE","","",""," ミルフィオリ硝塊の連続採集",""
"ICE","","",""," メガリスポリス東の試料調査",""
"ICE","","",""," リフティング・レグ北西の植生調査",""
"ICE","","",""," レゴリフト・グラスの連続採集",""
"ICE","","",""," レンズ用検証素材の調達",""
"ICE","","",""," ロングロスト・キャロット崖上鉱石の採集",""
"ICE","","",""," ローダー修復用板金の製作",""
"ICE","","",""," ローダー修復用金属材の採集",""
"ICE","","",""," ローダー移動ルートの検証調査",""
"ICE","","",""," ローバー保護カバーの製作",""
"ICE","","",""," ローバー修理用板金の製作",""
"ICE","","",""," ローバー用の伝導軸製作",""
"ICE","","",""," ローバー用の部品製作",""
"ICE","","",""," ローバー用チェーンの製作",""
"ICE","","",""," ローバー補修用板金の製作",""
"ICE","","",""," ローバー補修用部材の製作",""
"ICE","","",""," 万能アーム活用の実地検証",""
"ICE","","",""," 中毒緩和剤の製作",""
"ICE","","",""," 中級カスタマイズ部品の製作",""
"ICE","","",""," 中途慰労会の準備",""
"ICE","","",""," 乱重力対策の資材調達",""
"ICE","","",""," 乱重力対策備品の調達",""
"ICE","","",""," 交換用精密部材の製作",""
"ICE","","",""," 仕切り用カーテンの製作",""
"ICE","","",""," 代用運搬資材の製作",""
"ICE","","",""," 伐採用防護靴の製作",""
"ICE","","",""," 休憩用のクッション製作",""
"ICE","","",""," 休憩用の高級椅子製作",""
"ICE","","",""," 休憩用の高級長椅子製作",""
"ICE","","",""," 休憩用グッズの製作",""
"ICE","","",""," 休憩用高品質ベッドの製作",""
"ICE","","",""," 伝統床材の製作",""
"ICE","","",""," 低脂肪非常食の調達",""
"ICE","","",""," 作業員の栄養補給",""
"ICE","","",""," 作業員用ベルトの製作",""
"ICE","","",""," 作業員用冶金道具の調達",""
"ICE","","",""," 作業員用大型鞄の製作",""
"ICE","","",""," 作業員用木工道具の調達",""
"ICE","","",""," 作業員用研磨道具の調達",""
"ICE","","",""," 作業員用砕岩道具の調達",""
"ICE","","",""," 作業員用裁縫道具の調達",""
"ICE","","",""," 作業員用調理道具の調達",""
"ICE","","",""," 作業基準調査への協力",""
"ICE","","",""," 作業用ポーチの製作",""
"ICE","","",""," 作業用ロープの製作",""
"ICE","","",""," 作業用汎用紐の製作",""
"ICE","","",""," 作業用耐火ブーツの製作",""
"ICE","","",""," 作業用耐火布の製作",""
"ICE","","",""," 作業用足場の製作",""
"ICE","","",""," 作業用防塵マスクの製作",""
"ICE","","",""," 保存食の製作",""
"ICE","","",""," 保存食用水産物の調達",""
"ICE","","",""," 保温素材の採集",""
"ICE","","",""," 修理用布材の製作",""
"ICE","","",""," 修繕部材の加工依頼",""
"ICE","","",""," 偏光レンズ用素材の採集",""
"ICE","","",""," 偏光塗料用の水産物調達",""
"ICE","","",""," 健康飲料の製作",""
"ICE","","",""," 備品固定用レザーバンドの製作",""
"ICE","","",""," 先駆者たちのオアシスの植生調査",""
"ICE","","",""," 先駆者のオアシスの環境相関調査",""
"ICE","","",""," 先駆者研究試料の分布調査",""
"ICE","","",""," 先駆者研究試料の大量調達",""
"ICE","","",""," 入浴器具の設置支援",""
"ICE","","",""," 入浴用調度品の製作",""
"ICE","","",""," 再生燃料の改良支援",""
"ICE","","",""," 再生燃料の研究支援",""
"ICE","","",""," 再生燃料の開発支援",""
"ICE","","",""," 再生肥料の研究支援",""
"ICE","","",""," 再生資源の活用",""
"ICE","","",""," 再生資源の高効率活用",""
"ICE","","",""," 凪去った砂漠の地質調査",""
"ICE","","",""," 切削作業用グローブの製作",""
"ICE","","",""," 初級カスタマイズ部品の製作",""
"ICE","","",""," 加工用ガラス繊維の採集",""
"ICE","","",""," 加工用繊維の採集",""
"ICE","","",""," 加工用金属材の採集",""
"ICE","","",""," 加工用魔泉生物の調達",""
"ICE","","",""," 医療施設用カーテンの製作",""
"ICE","","",""," 厚型繊維板の製作",""
"ICE","","",""," 厚型繊維板素材の採集",""
"ICE","","",""," 厚型装甲板素材の採集",""
"ICE","","",""," 合金製作の検証",""
"ICE","","",""," 同種サンプルによる環境調査",""
"ICE","","",""," 吸引機の予備タンクの製作",""
"ICE","","",""," 吸引機の精密部品の製作",""
"ICE","","",""," 吸引機マズルの製作",""
"ICE","","",""," 吸引機用ダストフィルターの製作",""
"ICE","","",""," 吸引機用ノズルパーツの製作",""
"ICE","","",""," 喫茶用調度品の製作",""
"ICE","","",""," 地脈状態の効率調査",""
"ICE","","",""," 培養食料の基本調理法研究",""
"ICE","","",""," 培養食料の応用調理法研究",""
"ICE","","",""," 培養食料の改善調理法研究",""
"ICE","","",""," 基地への定期物資調達",""
"ICE","","",""," 基地北西の水質調査協力",""
"ICE","","",""," 基地北西部の資源調査",""
"ICE","","",""," 基地南東水溜まりの生態調査",""
"ICE","","",""," 基地周辺の地質調査",""
"ICE","","",""," 基地周辺の植生調査",""
"ICE","","",""," 基地東部の資源調査",""
"ICE","","",""," 基地西の水質調査協力",""
"ICE","","",""," 基礎植物試料の大量調達",""
"ICE","","",""," 基礎鉱物試料の大量調達",""
"ICE","","",""," 墜落したドローンの捜索",""
"ICE","","",""," 変異した魚の捕獲",""
"ICE","","",""," 変異植物の採集",""
"ICE","","",""," 変異植物の研究用サンプルの精製",""
"ICE","","",""," 変異水産物の継続観察",""
"ICE","","",""," 夜間照明用調度品の製作",""
"ICE","","",""," 大型変異養殖種の調査",""
"ICE","","",""," 大型水産物の分布調査",""
"ICE","","",""," 大型水産物の効率調達",""
"ICE","","",""," 大型水産物の獲得調査",""
"ICE","","",""," 大型水産試料の緊急調達",""
"ICE","","",""," 大型調理器具の調達",""
"ICE","","",""," 大容量非常食の調達",""
"ICE","","",""," 天体望遠鏡用レンズの加工実証",""
"ICE","","",""," 好湿性植物の伐採",""
"ICE","","",""," 好湿性植物の加工：保存剤の製作",""
"ICE","","",""," 好湿性植物の加工：燃料の製作",""
"ICE","","",""," 宇宙船用の予備部品製作",""
"ICE","","",""," 宇宙船用の動力伝導軸",""
"ICE","","",""," 室内用レザーシューズの製作",""
"ICE","","",""," 室内用衣類の製作",""
"ICE","","",""," 宿泊用テントの製作",""
"ICE","","",""," 小型庭園の製作",""
"ICE","","",""," 居住区用化粧鏡の製作",""
"ICE","","",""," 居住区用収納設備の製作",""
"ICE","","",""," 居住区用寝具の製作",""
"ICE","","",""," 居住区用椅子の製作",""
"ICE","","",""," 居住区用照明の製作",""
"ICE","","",""," 屋内用暖炉の製作",""
"ICE","","",""," 屋外拠点部材の製作支援",""
"ICE","","",""," 屋外用焚火炉の製作",""
"ICE","","",""," 巨大魚獲得調査"," 巨大魚獲得調査"
"ICE","","",""," 平野部重要試料の回収依頼",""
"ICE","","",""," 幾何植物試料の分布調査",""
"ICE","","",""," 幾何植物試料の大量調達",""
"ICE","","",""," 建材用塗料の製作",""
"ICE","","",""," 建材用接着剤の製作",""
"ICE","","",""," 建材用石材の採集",""
"ICE","","",""," 必需品の大量生産",""
"ICE","","",""," 必須完全食の再現",""
"ICE","","",""," 応急処置用の包帯の製作",""
"ICE","","",""," 応急処置用の軟膏の製作",""
"ICE","","",""," 惑星パエンナの基礎資源調査",""
"ICE","","",""," 慰労料理の製作",""
"ICE","","",""," 技術研究計画の発展",""
"ICE","","",""," 抗菌性綿糸の製作",""
"ICE","","",""," 抗菌性革紐の製作",""
"ICE","","",""," 拠点外活動用の燃料調達",""
"ICE","","",""," 指定餌のオイジュス適応調査",""
"ICE","","",""," 排熱設備の製作",""
"ICE","","",""," 掘削用ドリル刃の製作",""
"ICE","","",""," 採集物の調味料加工",""
"ICE","","",""," 採集用アクセサリの製作",""
"ICE","","",""," 採集用具の調達",""
"ICE","","",""," 採集用手防具の製作",""
"ICE","","",""," 採集用頭防具の製作",""
"ICE","","",""," 探索拠点用の非常食確保",""
"ICE","","",""," 探索機材用磁性流体の調達",""
"ICE","","",""," 換装作業用オイルの製作",""
"ICE","","",""," 換装用パーツの作成",""
"ICE","","",""," 搬入路の除草作業",""
"ICE","","",""," 携帯食料の製作",""
"ICE","","",""," 携行型グラビティジェネレーターの製作",""
"ICE","","",""," 支援食料の大量調達",""
"ICE","","",""," 支援食料の緊急大量調達",""
"ICE","","",""," 改・乱重力対策の資材調達",""
"ICE","","",""," 改・乱重力対策備品の調達",""
"ICE","","",""," 改良テント部材の調達",""
"ICE","","",""," 改良合金部材の製作",""
"ICE","","",""," 改良緩衝材の調達",""
"ICE","","",""," 改良耐震建材の製作支援",""
"ICE","","",""," 改良酵母の試作",""
"ICE","","",""," 救急用布地の製作",""
"ICE","","",""," 救急用革布の製作",""
"ICE","","",""," 救急用革袋の製作",""
"ICE","","",""," 整備用布材の製作",""
"ICE","","",""," 断熱内装材の製作",""
"ICE","","",""," 断熱素材の採集",""
"ICE","","",""," 断熱設備の製作",""
"ICE","","",""," 新型保存食の試験製作",""
"ICE","","",""," 新型荒天対策部材の納入",""
"ICE","","",""," 新型菌糸布材の製作",""
"ICE","","",""," 新型菌糸建材の製作",""
"ICE","","",""," 新型酵母の試作",""
"ICE","","",""," 新素材を用いたイヤリング製作",""
"ICE","","",""," 新素材を用いたジャケット製作",""
"ICE","","",""," 新素材を用いたトラウザー製作",""
"ICE","","",""," 新開発ファイバー材の調達",""
"ICE","","",""," 昼食用食材の緊急依頼",""
"ICE","","",""," 晩餐用食材の緊急調達",""
"ICE","","",""," 暖房器具の設置支援",""
"ICE","","",""," 最大個体に関する生態調査",""
"ICE","","",""," 月面採集物の栄養価調整",""
"ICE","","",""," 月面植物の調味料加工",""
"ICE","","",""," 月面植物を用いた観葉植物製作",""
"ICE","","",""," 月面水産物を用いた郷土料理再現",""
"ICE","","",""," 月面産素材の道具加工依頼",""
"ICE","","",""," 月面産素材の部品加工依頼",""
"ICE","","",""," 月面素材を用いた床材製作",""
"ICE","","",""," 月黄銅鉱の連続採集",""
"ICE","","",""," 有用菌類の採集",""
"ICE","","",""," 木工師用支援物資の製作",""
"ICE","","",""," 木炭の長持続化検証",""
"ICE","","",""," 枝材の新採集場調査",""
"ICE","","",""," 栄養補助ゼリーの製作",""
"ICE","","",""," 栄養調整食品の製作",""
"ICE","","",""," 植物エーテルの効率調査",""
"ICE","","",""," 植物駆除用防刺グローブの製作",""
"ICE","","",""," 検証用蓄雷バッテリーの製作",""
"ICE","","",""," 検証用避雷針パーツの製作",""
"ICE","","",""," 極小花木の連続採集",""
"ICE","","",""," 極界の水平線の環境相関調査",""
"ICE","","",""," 横転したローバーの補修",""
"ICE","","",""," 機器補修資源の効率調査",""
"ICE","","",""," 次世代飲料の試験製作",""
"ICE","","",""," 残存魔法痕跡の分布調査",""
"ICE","","",""," 水中精霊モドキの調査捕獲",""
"ICE","","",""," 水棲光源植物の調査採集",""
"ICE","","",""," 水没したドローンの捜索",""
"ICE","","",""," 水源エーテルの効率調査",""
"ICE","","",""," 水産性インクの製作",""
"ICE","","",""," 水産性接着剤の製作",""
"ICE","","",""," 水産物の栄養凝縮検証",""
"ICE","","",""," 水産物サンプルへの品質協力",""
"ICE","","",""," 水産物養殖の支援",""
"ICE","","",""," 水産食料の効率調達",""
"ICE","","",""," 水産食料備蓄の調達",""
"ICE","","",""," 水資源の継続確保",""
"ICE","","",""," 水資源の緊急確保",""
"ICE","","",""," 水資源の試料用確保",""
"ICE","","",""," 水質フィルター用素材の採集",""
"ICE","","",""," 水質改善素材の採集",""
"ICE","","",""," 水質調査サンプルの製作",""
"ICE","","",""," 水質調査用サンプルの製作",""
"ICE","","",""," 汎用ガラス素材の採集",""
"ICE","","",""," 汎用ガラス部材の製作",""
"ICE","","",""," 汎用ガラス部材の追加製作",""
"ICE","","",""," 汎用ファイバー材の調達",""
"ICE","","",""," 汎用ファイバー材の追加調達",""
"ICE","","",""," 汎用合金部材の製作",""
"ICE","","",""," 汎用合金部材の追加製作",""
"ICE","","",""," 汎用寝具の製作",""
"ICE","","",""," 汎用布巾の補充",""
"ICE","","",""," 汎用潤滑油の製作",""
"ICE","","",""," 汎用煉瓦の製作",""
"ICE","","",""," 汎用素材の製作",""
"ICE","","",""," 汎用素材の追加製作",""
"ICE","","",""," 汎用綿糸の製作",""
"ICE","","",""," 汎用繊維板の製作",""
"ICE","","",""," 汎用繊維板素材の採集",""
"ICE","","",""," 汎用装甲板の製作",""
"ICE","","",""," 汎用装甲板素材の採集",""
"ICE","","",""," 汎用金属部品の製作",""
"ICE","","",""," 汎用革紐の製作",""
"ICE","","",""," 汎用餌での獲得調査",""
"ICE","","",""," 流域の大型水産資源調査",""
"ICE","","",""," 浄水機能試験素材の調達",""
"ICE","","",""," 浅瀬の金属珊瑚の回収",""
"ICE","","",""," 浮遊する金属珊瑚の採集",""
"ICE","","",""," 海洋サカナモドキの研究支援",""
"ICE","","",""," 淡水万能アームの活用調査",""
"ICE","","",""," 温かいスープの調理",""
"ICE","","",""," 演習実践調査への協力",""
"ICE","","",""," 潤滑油の現地調達",""
"ICE","","",""," 火器作業用の着火剤の製作",""
"ICE","","",""," 火器作業用の防煙マスクの製作",""
"ICE","","",""," 火器使用不能箇所での異星植物の駆除",""
"ICE","","",""," 火器用の燃焼促進材の製作",""
"ICE","","",""," 火炎放射器燃料の製作",""
"ICE","","",""," 火炎放射器部品の製作",""
"ICE","","",""," 焦がれの入江内周部の地質調査",""
"ICE","","",""," 焦がれの入江外周部の地質調査",""
"ICE","","",""," 照明修理用具の製作",""
"ICE","","",""," 燃焼促進材の製作",""
"ICE","","",""," 特殊保護剤の製作",""
"ICE","","",""," 特殊繊維資源の効率調査",""
"ICE","","",""," 特殊資源の加工試験",""
"ICE","","",""," 特殊資源の高水準加工試験",""
"ICE","","",""," 特殊鉱物の抽出精錬",""
"ICE","","",""," 環境対策資源の加工",""
"ICE","","",""," 環境対策資源の高度加工",""
"ICE","","",""," 環境適応型テントの製作",""
"ICE","","",""," 異常値測定試料の効率調査",""
"ICE","","",""," 異常値測定試料の大量調達",""
"ICE","","",""," 異常菌床の成分調査",""
"ICE","","",""," 異星植物焼却用火器の製作",""
"ICE","","",""," 疑似植物の加工研究",""
"ICE","","",""," 疑似植物抽出物の研究",""
"ICE","","",""," 発掘現場の不足備品支援",""
"ICE","","",""," 発掘現場の高度備品支援",""
"ICE","","",""," 眼球保護装備の調達",""
"ICE","","",""," 研究用必須素材の調達",""
"ICE","","",""," 研究用薬品の追加補充",""
"ICE","","",""," 硝礫地帯の埋没資源調査",""
"ICE","","",""," 硝礫地帯の大型資源調査",""
"ICE","","",""," 硬化園芸道具の製作",""
"ICE","","",""," 硬化針状植物の伐採",""
"ICE","","",""," 稀少ガラス資源の採集",""
"ICE","","",""," 稀少水産物養殖の支援",""
"ICE","","",""," 稀少鉱果実の採集",""
"ICE","","",""," 稀少鉱物の採集",""
"ICE","","",""," 稀少隕鉄の回収",""
"ICE","","",""," 簡易誘導灯の製作",""
"ICE","","",""," 精密加工用素材の採集",""
"ICE","","",""," 精密機器用磁性流体の調達",""
"ICE","","",""," 素材獲得技術の実地検証",""
"ICE","","",""," 素材獲得技術の試験協力",""
"ICE","","",""," 絶縁資材の調達",""
"ICE","","",""," 続・オイジュス環境用の金属加工",""
"ICE","","",""," 続・乱重力対策の資材調達",""
"ICE","","",""," 続・乱重力対策備品の調達",""
"ICE","","",""," 続・作業員用調理道具の調達",""
"ICE","","",""," 続・再生資源の活用",""
"ICE","","",""," 続・採集用具の調達",""
"ICE","","",""," 続・改良緩衝材の調達",""
"ICE","","",""," 続・新型酵母の試作",""
"ICE","","",""," 続・水産物養殖の支援",""
"ICE","","",""," 続・特殊資源の加工試験",""
"ICE","","",""," 続・環境対策資源の加工",""
"ICE","","",""," 続・疑似植物の加工研究",""
"ICE","","",""," 続・疑似植物抽出物の研究",""
"ICE","","",""," 続・発掘現場の不足備品支援",""
"ICE","","",""," 続・職人道具の補充支援",""
"ICE","","",""," 続・賢人パン味変計画",""
"ICE","","",""," 緊急用非常食の調達",""
"ICE","","",""," 繁殖菌類の調査",""
"ICE","","",""," 耐候コンテナの製作支援",""
"ICE","","",""," 耐候潤滑油の備蓄生産",""
"ICE","","",""," 耐候潤滑油の開発",""
"ICE","","",""," 耐寒特化テントの製作",""
"ICE","","",""," 耐寒特化テント部材の調達",""
"ICE","","",""," 耐暴風建材の製作支援",""
"ICE","","",""," 耐水・耐熱素材の採集",""
"ICE","","",""," 耐水性潤滑油の製作",""
"ICE","","",""," 耐水性煉瓦の製作",""
"ICE","","",""," 耐熱性樹脂の製作",""
"ICE","","",""," 耐熱性潤滑油の製作",""
"ICE","","",""," 耐熱性煉瓦の製作",""
"ICE","","",""," 耐熱性素材の製作",""
"ICE","","",""," 耐熱性綿糸の製作",""
"ICE","","",""," 耐熱性革紐の製作",""
"ICE","","",""," 耐熱特化テントの製作",""
"ICE","","",""," 耐熱特化テント部材の調達",""
"ICE","","",""," 耐熱素材の採集",""
"ICE","","",""," 耐重力資源の分布調査",""
"ICE","","",""," 耐重力資源の大量調達",""
"ICE","","",""," 耐震建材の製作支援",""
"ICE","","",""," 職人道具の補充支援",""
"ICE","","",""," 胞子採集用タンクの製作",""
"ICE","","",""," 胞子霧の植生影響調査",""
"ICE","","",""," 腰下げ工具ポーチの製作",""
"ICE","","",""," 臨時部材の加工依頼",""
"ICE","","",""," 色ガラス用加工剤の調達:青",""
"ICE","","",""," 色ガラス用着色剤の調達:赤",""
"ICE","","",""," 荒天対策部材の納入",""
"ICE","","",""," 荒天対策部材の追加納入",""
"ICE","","",""," 落水した遺跡片の引き上げ",""
"ICE","","",""," 薄型繊維板の製作",""
"ICE","","",""," 薄型繊維板素材の採集",""
"ICE","","",""," 薄型装甲板素材の採集",""
